"Pole Name","Pole ID","Map KM (approx)","DataID","Latitude","Longitude","Alt"
"OHE 1235/05","1235/05","1235.2346","319","30.761732999999996","76.1233582","228.5"
"OHE 1235/06","1235/06","1235.2836","318","30.7619511","76.12291179999998","228"
"OHE 1235/07","1235/07","1235.3333","317","30.762190299999997","76.1224737","229.2"
"OHE 1235/08","1235/08","1235.3843","316","30.762448099999997","76.1220321","227.2"
"OHE 1235/09","1235/09","1235.4290","315","30.762685","76.12165209999999","232.101"
"OHE 1235/10","1235/10","1235.4760","314","30.7629054","76.1212329","230.7"
"OHE 1235/11","1235/11","1235.5267","313","30.763154100000005","76.1207887","228.801"
"OHE 1235/12","1235/12","1235.5766","312","30.7634182","76.120365","229.601"
"OHE 1235/13","1235/13","1235.6345","311","30.7636927","76.119851","231.9"
"OHE 1235/14","1235/14","1235.6863","310","30.763975599999995","76.1194189","229.801"
"OHE 1235/15","1235/15","1235.7243","309","30.7641609","76.1190849","231.2"
"OHE 1235/16","1235/16","1235.7627","308","30.764346900000003","76.1187466","231.301"
"OHE 1235/17","1235/17","1235.8123","307","30.7645776","76.1183033","231.2"
"OHE 1235/18","1235/18","1235.8592","306","30.7648192","76.1179006","230.601"
"OHE 1235/19","1235/19","1235.9029","305","30.765027499999995","76.1175122","231.801"
"OHE 1235/20","1235/20","1235.9566","304","30.765276200000002","76.1170311","231.7"
"OHE 1236/01","1236/01","1236.0108","303","30.765515100000002","76.1165354","228.4"
"OHE 1236/02","1236/02","1236.0720","302","30.765819899999997","76.1160009","231.9"
"OHE 1236/03","1236/03","1236.1272","301","30.766079199999997","76.1155092","233.801"
"OHE 1236/04","1236/04","1236.1832","300","30.766346300000002","76.1150118","234.2"
"OHE 1236/05","1236/05","1236.2193","299","30.7665098","76.1146858","237.601"
"OHE 1236/06","1236/06","1236.2562","298","30.766678899999995","76.11435379999999","239.301"
"OHE 1236/07","1236/07","1236.3132","297","30.7669413","76.1138419","242.5"
"OHE 1236/08","1236/08","1236.3477","296","30.767106800000004","76.1135355","241.101"
"OHE 1236/09","1236/09","1236.3862","295","30.767284299999996","76.1131892","241.5"
"OHE 1236/10","1236/10","1236.4406","294","30.7675415","76.1127057","244.2"
"OHE 1236/11","1236/11","1236.4979","293","30.767811999999996","76.1121954","247.101"
"OHE 1236/12","1236/12","1236.5512","292","30.768067599999995","76.1117245","246.5"
"OHE 1236/13","1236/13","1236.6083","291","30.768349000000004","76.1112245","245.301"
"OHE 1236/14","1236/14","1236.6680","290","30.7686259","76.1106885","245.601"
"OHE 1236/15","1236/15","1236.7186","289","30.768851","76.1102298","244.101"
"OHE 1236/16","1236/16","1236.7626","288","30.769066199999997","76.1098427","245.5"
"OHE 1236/17","1236/17","1236.8073","287","30.769254299999997","76.1094283","247.4"
"OHE 1236/18","1236/18","1236.8489","286","30.7694892","76.1090851","245.801"
"OHE 1236/19","1236/19","1236.9055","285","30.7697449","76.1085731","244.5"
"OHE 1236/20","1236/20","1236.9615","284","30.7699988","76.1080669","242"
"OHE 1237/01","1237/01","1237.0174","283","30.7702765","76.1075794","242.7"
"OHE 1237/02","1237/02","1237.0698","282","30.770499900000004","76.1070945","242.601"
"OHE 1237/03","1237/03","1237.1243","281","30.7707681","76.1066179","239.2"
"OHE 1237/04","1237/04","1237.1767","280","30.7710153","76.1061507","243.801"
"OHE 1237/05","1237/05","1237.2331","279","30.7712834","76.10565","246.2"
"OHE 1237/06","1237/06","1237.2792","278","30.771459800000002","76.1052107","242.801"
"OHE 1237/07","1237/07","1237.3207","277","30.7716778","76.1048561","240.2"
"OHE 1237/08","1237/08","1237.3603","276","30.7718598","76.1045006","240.601"
"OHE 1237/09","1237/09","1237.4143","275","30.772125599999995","76.1040264","242"
"OHE 1237/10","1237/10","1237.4724","274","30.7724132","76.1035187","233.7"
"OHE 1237/11","1237/11","1237.5094","273","30.7725613","76.1031708","229"
"OHE 1237/12","1237/12","1237.5576","272","30.7727777","76.1027334","226.5"
"OHE 1237/13","1237/13","1237.6126","271","30.773062199999995","76.1022608","229.101"
"OHE 1237/14","1237/14","1237.6446","270","30.773220999999996","76.101983","217.601"
"OHE 1237/15","1237/15","1237.6878","269","30.7734266","76.1015995","219.101"
"OHE 1237/16","1237/16","1237.7430","268","30.773697099999996","76.1011133","219.9"
"OHE 1237/17","1237/17","1237.7822","267","30.7738755","76.1007609","220.2"
"OHE 1237/18","1237/18","1237.8199","266","30.7740567","76.1004273","219.101"
"OHE 1237/19","1237/19","1237.8713","265","30.7742935","76.0999647","218"
"OHE 1237/20","1237/20","1237.9225","264","30.7745315","76.0995062","219.301"
"OHE 1237/21","1237/21","1237.9787","263","30.7747868","76.0989992","247.101"
"OHE 1238/01","1238/01","1238.0351","262","30.7750491","76.0984933","247.101"
"OHE 1238/02","1238/02","1238.0849","261","30.775302000000003","76.09806240000002","218.601"
"OHE 1238/03","1238/03","1238.1393","260","30.775553300000002","76.0975741","219.9"
"OHE 1238/04","1238/04","1238.1902","259","30.7757779","76.0971104","219.2"
"OHE 1238/05","1238/05","1238.2413","258","30.776036599999998","76.0966684","221.801"
"OHE 1238/06","1238/06","1238.2962","257","30.776297300000003","76.0961811","221.4"
"OHE 1238/07","1238/07","1238.3522","256","30.776554400000002","76.0956769","220.801"
"OHE 1238/08","1238/08","1238.3990","255","30.776769800000004","76.0952559","221.7"
"OHE 1238/09","1238/09","1238.4498","254","30.7769982","76.0947953","219.7"
"OHE 1238/10","1238/10","1238.4939","253","30.777231599999997","76.09442","221.801"
"OHE 1238/11","1238/11","1238.5537","252","30.7774889","76.0938707","218.9"
"OHE 1238/12","1238/12","1238.5971","251","30.777678999999996","76.0934738","221.101"
"OHE 1238/13","1238/13","1238.6311","250","30.777841400000003","76.0931725","220.5"
"OHE 1238/14","1238/14","1238.6695","249","30.778023500000003","76.0928312","219.101"
"OHE 1238/15","1238/15","1238.7128","248","30.778230500000003","76.0924469","222.101"
"OHE 1238/16","1238/16","1238.7762","247","30.7785349","76.09188680000001","221.5"
"OHE 1238/17","1238/17","1238.8272","246","30.778782","76.09143680000001","220.5"
"OHE 1238/18","1238/18","1238.8879","245","30.7790578","76.0908887","221.5"
"OHE 1238/19","1238/19","1238.9430","244","30.7793196","76.0903985","220.7"
"OHE 1238/20","1238/20","1238.9815","243","30.779502499999996","76.0900569","221"
"OHE 1239/01","1239/01","1239.0310","242","30.779743","76.0896218","217.301"
"OHE 1239/02","1239/02","1239.0822","241","30.779991600000002","76.0891701","219.101"
"OHE 1239/03","1239/03","1239.1286","240","30.7802292","76.0887708","221"
"OHE 1239/04","1239/04","1239.1723","239","30.780453200000004","76.0883931","221.101"
"OHE 1239/05","1239/05","1239.2130","238","30.780635500000002","76.0880258","218.601"
"OHE 1239/06","1239/06","1239.2491","237","30.7808129","76.0877085","221.601"
"OHE 1239/07","1239/07","1239.3089","236","30.781098400000005","76.08717929999999","221.4"
"OHE 1239/08","1239/08","1239.3728","235","30.781394","76.0866052","220.5"
"OHE 1239/09","1239/09","1239.4141","234","30.7816095","76.0862518","221.5"
"OHE 1239/10","1239/10","1239.4641","233","30.781813199999995","76.0857831","218.7"
"OHE 1239/11","1239/11","1239.5038","232","30.7820239","76.0854465","221.2"
"OHE 1239/12","1239/12","1239.5431","231","30.782186900000003","76.085081","219.2"
"OHE 1239/13","1239/13","1239.5809","230","30.7823614","76.0847408","218.301"
"OHE 1239/14","1239/14","1239.6170","229","30.7825329","76.0844199","217.2"
"OHE 1239/15","1239/15","1239.6690","228","30.7827802","76.083958","219.2"
"OHE 1239/16","1239/16","1239.7080","227","30.7829972","76.0836357","221.801"
"OHE 1239/17","1239/17","1239.7656","226","30.783237499999995","76.0830997","221.101"
"OHE 1239/18","1239/18","1239.8094","225","30.7834515","76.0827144","219.4"
"OHE 1239/19","1239/19","1239.8676","224","30.7837196","76.0821919","221.7"
"OHE 1239/20","1239/20","1239.9274","223","30.784018","76.0816696","218.801"
"OHE 1239/21","1239/21","1239.9849","222","30.7842807","76.0811511","221.5"
"OHE 1240/01","1240/01","1240.0446","221","30.7845682","76.0806241","220.101"
"OHE 1240/02","1240/02","1240.1030","220","30.784847800000005","76.0801074","220.101"
"OHE 1240/03","1240/03","1240.1608","219","30.785096199999998","76.079575","218.9"
"OHE 1240/04","1240/04","1240.2173","218","30.7853819","76.0790852","219.5"
"OHE 1240/05","1240/05","1240.2742","217","30.785643800000003","76.0785744","219.601"
"OHE 1240/06","1240/06","1240.3321","216","30.785938699999996","76.07807470000002","221.601"
"OHE 1240/07","1240/07","1240.3844","215","30.786154099999997","76.0775851","222.9"
"OHE 1240/08","1240/08","1240.4324","214","30.786376899999997","76.0771546","219.601"
"OHE 1240/09","1240/09","1240.4833","213","30.7866438","76.0767205","216.301"
"OHE 1240/10","1240/10","1240.5295","212","30.786831599999996","76.0762878","218.702"
"OHE 1240/11","1240/11","1240.5741","211","30.787050599999997","76.0758959","219.4"
"OHE 1240/12","1240/12","1240.6210","210","30.787261800000003","76.0754714","216.4"
"OHE 1240/13","1240/13","1240.6846","209","30.787552000000005","76.0748985","218.5"
"OHE 1240/14","1240/14","1240.7316","208","30.7878079","76.0745041","221.601"
"OHE 1240/15","1240/15","1240.7857","207","30.7880496","76.074013","220.202"
"OHE 1240/16","1240/16","1240.8404","206","30.7883091","76.0735261","221.9"
"OHE 1240/17","1240/17","1240.8985","205","30.788569900000002","76.072999","218.202"
"OHE 1240/18","1240/18","1240.9595","204","30.788863100000004","76.0724594","219.9"
"OHE 1241/01","1241/01","1241.0150","203","30.7891285","76.071967","217.801"
"OHE 1241/02","1241/02","1241.0681","202","30.789394300000005","76.0715048","221.702"
"OHE 1241/03","1241/03","1241.1264","201","30.789660299999998","76.07097989999998","219.101"
"OHE 1241/04","1241/04","1241.1816","200","30.789897199999995","76.0704706","219"
"OHE 1241/05","1241/05","1241.2402","199","30.7902044","76.0699706","219.9"
"OHE 1241/06","1241/06","1241.3004","198","30.7904716","76.0694229","221.101"
"OHE 1241/07","1241/07","1241.3581","197","30.7907502","76.0689121","218.202"
"OHE 1241/08","1241/08","1241.4150","196","30.7910109","76.0684008","219.301"
"OHE 1241/09","1241/09","1241.4718","195","30.791283799999995","76.0678978","220"
"OHE 1241/10","1241/10","1241.5285","194","30.791550999999995","76.0673933","219.202"
"OHE 1241/11","1241/11","1241.5823","193","30.7918035","76.0669128","218.202"
"OHE 1241/12","1241/12","1241.6418","192","30.792081300000003","76.0663805","219.4"
"OHE 1241/13","1241/13","1241.6969","191","30.7923501","76.0658966","218.101"
"OHE 1241/14","1241/14","1241.7539","190","30.7926013","76.0653758","218.5"
"OHE 1241/15","1241/15","1241.8160","189","30.792899499999997","76.0648262","219.601"
"OHE 1241/16","1241/16","1241.8647","188","30.793111500000002","76.0643796","216.601"
"OHE 1241/17","1241/17","1241.9082","187","30.7933383","76.0640071","220.4"
"OHE 1241/18","1241/18","1241.9621","186","30.793596200000003","76.0635301","218.9"
"OHE 1242/01","1242/01","1242.0132","185","30.7938398","76.063077","219.4"
"OHE 1242/02","1242/02","1242.0757","184","30.794105999999996","76.0624993","217.702"
"OHE 1242/03","1242/03","1242.1304","183","30.7943712","76.062017","219.4"
"OHE 1242/04","1242/04","1242.1804","182","30.794615599999997","76.0615777","217.702"
"OHE 1242/05","1242/05","1242.2287","181","30.794848300000005","76.0611505","216.601"
"OHE 1242/06","1242/06","1242.2810","180","30.7951031","76.0606902","218.9"
"OHE 1242/07","1242/07","1242.3363","179","30.795353999999996","76.0601906","217.601"
"OHE 1242/08","1242/08","1242.3766","178","30.795558599999996","76.0598412","217.4"
"OHE 1242/09","1242/09","1242.4385","177","30.795830299999995","76.0592764","217.601"
"OHE 1242/10","1242/10","1242.4939","176","30.7961006","76.058789","217.202"
"OHE 1242/11","1242/11","1242.5523","175","30.796383999999996","76.0582743","217.301"
"OHE 1242/12","1242/12","1242.6131","174","30.796662099999995","76.0577264","217.702"
"OHE 1242/13","1242/13","1242.6706","173","30.7969273","76.0572091","217.202"
"OHE 1242/14","1242/14","1242.7168","172","30.797145500000003","76.05679720000002","217"
"OHE 1242/15","1242/15","1242.7792","171","30.7974435","76.05624430000002","219.5"
"OHE 1242/16","1242/16","1242.8349","170","30.797699899999998","76.0557436","217.9"
"OHE 1242/17","1242/17","1242.8942","169","30.7980075","76.055235","217.601"
"OHE 1242/18","1242/18","1242.9522","168","30.7982579","76.054702","217.4"
"OHE 1243/01","1243/01","1243.0117","167","30.7985187","76.0541578","216.4"
"OHE 1243/02","1243/02","1243.0657","166","30.7987799","76.0536815","215.9"
"OHE 1243/03","1243/03","1243.1264","165","30.7990527","76.0531315","219.301"
"OHE 1243/04","1243/04","1243.1724","164","30.799310100000003","76.05275","250.7"
"OHE 1243/05","1243/05","1243.2286","163","30.799579400000002","76.052252","250.7"
"OHE 1243/06","1243/06","1243.2770","162","30.799826900000003","76.0518351","250.7"
"OHE 1243/07","1243/07","1243.3260","161","30.800034400000005","76.0513819","250.7"
"OHE 1243/08","1243/08","1243.3763","160","30.8002809","76.0509407","246.4"
"OHE 1243/09","1243/09","1243.4364","159","30.8005663","76.0504058","246.4"
"OHE 1243/10","1243/10","1243.4973","158","30.80087","76.0498744","250.7"
"OHE 1243/11","1243/11","1243.5498","157","30.801125099999997","76.0494054","246.4"
"OHE 1243/12","1243/12","1243.5999","156","30.801328200000004","76.04893740000001","249.7"
"OHE 1243/13","1243/13","1243.6424","155","30.801506800000002","76.0485439","247.301"
"OHE 1243/14","1243/14","1243.6861","154","30.801730399999997","76.04816610000002","249.7"
"OHE 1243/15","1243/15","1243.7314","153","30.801906999999996","76.04773730000001","249.7"
"OHE 1243/16","1243/16","1243.7812","152","30.8021327","76.0472878","249.7"
"OHE 1243/17","1243/17","1243.8306","151","30.802361899999998","76.0468445","247.5"
"OHE 1243/18","1243/18","1243.8795","150","30.8024845","76.0463381","246.301"
"OHE 1243/19","1243/19","1243.9306","149","30.8027862","76.0459211","250.4"
"OHE 1243/20","1243/20","1243.9824","148","30.803000999999995","76.0454411","246.301"
"OHE 1244/01","1244/01","1244.0358","147","30.803225999999995","76.04494989999999","249.301"
"OHE 1244/02","1244/02","1244.0865","146","30.8034355","76.0444793","249.301"
"OHE 1244/03","1244/03","1244.1378","145","30.8036324","76.0439898","249.301"
"OHE 1244/04","1244/04","1244.1866","144","30.8038546","76.0435487","249.301"
"OHE 1244/05","1244/05","1244.2437","143","30.804146199999998","76.0430553","249.301"
"OHE 1244/06","1244/06","1244.3047","142","30.8044113","76.0424963","250.2"
"OHE 1244/07","1244/07","1244.3570","141","30.8046834","76.0420483","249.301"
"OHE 1244/08","1244/08","1244.4108","140","30.804949200000003","76.0415775","249.301"
"OHE 1244/09","1244/09","1244.4641","139","30.805145","76.0410632","249.301"
"OHE 1244/10","1244/10","1244.5204","138","30.805442799999998","76.0405847","249.301"
"OHE 1244/11","1244/11","1244.5737","137","30.8056811","76.040101","244.5"
"OHE 1244/12","1244/12","1244.6315","136","30.805958999999998","76.0395896","247.301"
"OHE 1244/13","1244/13","1244.6795","135","30.806220100000004","76.0391861","247.101"
"OHE 1244/14","1244/14","1244.7311","134","30.8064266","76.0387003","244.5"
"OHE 1244/15","1244/15","1244.7811","133","30.8066593","76.0382523","244.5"
"OHE 1244/16","1244/16","1244.8213","132","30.8068761","76.0379135","244.5"
"OHE 1244/17","1244/17","1244.8594","131","30.8070237","76.037551","219.5"
"OHE 1244/18","1244/18","1244.9013","130","30.807250500000002","76.0371998","217.4"
"OHE 1244/19","1244/19","1244.9569","129","30.8074694","76.0366721","219.4"
"OHE 1244/20","1244/20","1245.0002","128","30.807706499999995","76.0363111","217.101"
"OHE 1245/01","1245/01","1245.0534","127","30.807950000000005","76.03583240000002","220.101"
"OHE 1245/02","1245/02","1245.1115","126","30.808246300000004","76.0353311","217.101"
"OHE 1245/03","1245/03","1245.1623","125","30.8084811","76.0348748","221.101"
"OHE 1245/04","1245/04","1245.2110","124","30.808724199999997","76.03445029999999","218.301"
"OHE 1245/05","1245/05","1245.2580","123","30.8089437","76.0340295","218"
"OHE 1245/06","1245/06","1245.3105","122","30.8091927","76.03356319999999","218.702"
"OHE 1245/07","1245/07","1245.3627","121","30.809474799999997","76.0331243","216.4"
"OHE 1245/08","1245/08","1245.4172","120","30.8097521","76.0326547","216.601"
"OHE 1245/09","1245/09","1245.4719","119","30.8100236","76.0321767","248.101"
"OHE 1245/10","1245/10","1245.5258","118","30.810288500000002","76.031704","248.101"
"OHE 1245/11","1245/11","1245.5807","117","30.810568699999997","76.0312311","215.4"
"OHE 1245/12","1245/12","1245.6303","116","30.810814400000005","76.030798","213.4"
"OHE 1245/13","1245/13","1245.6770","115","30.811033599999995","76.0303805","215.801"
"OHE 1245/14","1245/14","1245.7262","114","30.8112652","76.0299422","209.301"
"OHE 1245/15","1245/15","1245.7731","113","30.811500299999995","76.0295354","212.702"
"OHE 1245/16","1245/16","1245.8312","112","30.811766200000005","76.02901","215.101"
"OHE 1245/17","1245/17","1245.8779","111","30.811987900000002","76.0285965","214.702"
"OHE 1245/18","1245/18","1245.9316","110","30.812226699999997","76.0281067","213.601"
"OHE 1245/19","1245/19","1245.9836","109","30.812486400000004","76.0276542","216.9"
"OHE 1246/01","1246/01","1246.0420","108","30.812763000000004","76.0271326","215.101"
"OHE 1246/02","1246/02","1246.0992","107","30.813039699999997","76.0266282","214.5"
"OHE 1246/03","1246/03","1246.1564","106","30.813291400000004","76.026106","211.702"
"OHE 1246/04","1246/04","1246.2162","105","30.813575","76.0255751","213.5"
"OHE 1246/05","1246/05","1246.2762","104","30.813866799999996","76.0250457","213.9"
"OHE 1246/06","1246/06","1246.3314","103","30.814117899999996","76.0245468","214.5"
"OHE 1246/07","1246/07","1246.3787","102","30.814326100000002","76.024115","212.4"
"OHE 1246/08","1246/08","1246.4393","101","30.814628700000004","76.0235872","213.801"
"OHE 1246/09","1246/09","1246.4929","100","30.8148839","76.02311059999998","215.4"
"OHE 1246/10","1246/10","1246.5572","99","30.815152199999996","76.022514","213.5"
"OHE 1246/11","1246/11","1246.6157","98","30.8154602","76.0220148","209.301"
"OHE 1246/12","1246/12","1246.6763","97","30.815747900000005","76.0214761","208.801"
"OHE 1246/13","1246/13","1246.7273","96","30.815969699999997","76.0210081","212.9"
"OHE 1246/14","1246/14","1246.7809","95","30.816259100000003","76.0205567","260.8"
"OHE 1246/15","1246/15","1246.8384","94","30.816487199999997","76.0200132","245.9"
"OHE 1246/16","1246/16","1246.9007","93","30.816795899999995","76.0194691","245.9"
"OHE 1246/17","1246/17","1246.9594","92","30.817079799999995","76.0189512","211.301"
"OHE 1247/01","1247/01","1247.0147","91","30.817334200000005","76.0184529","207.101"
"OHE 1247/02","1247/02","1247.0684","90","30.817597099999997","76.0179821","208.801"
"OHE 1247/03","1247/03","1247.1284","89","30.817867999999997","76.0174387","209.601"
"OHE 1247/04","1247/04","1247.1826","88","30.8181324","76.0169614","209.101"
"OHE 1247/05","1247/05","1247.2410","87","30.818408100000003","76.0164415","210.301"
"OHE 1247/06","1247/06","1247.2978","86","30.818666100000005","76.01592839999999","209.101"
"OHE 1247/07","1247/07","1247.3587","85","30.818952599999996","76.0153847","211.9"
"OHE 1247/08","1247/08","1247.4163","84","30.819226099999998","76.0148736","213.301"
"OHE 1247/09","1247/09","1247.4728","83","30.819470700000004","76.0143528","213.801"
"OHE 1247/10","1247/10","1247.5263","82","30.8197284","76.0138814","214.4"
"OHE 1247/11","1247/11","1247.5782","81","30.819974899999995","76.0134195","244.801"
"OHE 1247/12","1247/12","1247.6367","80","30.8202458","76.01289389999998","245.9"
"OHE 1247/13","1247/13","1247.6958","79","30.820505000000004","76.0123547","245.9"
"OHE 1247/14","1247/14","1247.7528","78","30.8207678","76.0118413","245.9"
"OHE 1247/15","1247/15","1247.8124","77","30.821046000000003","76.0113079","244.801"
"OHE 1247/16","1247/16","1247.8714","76","30.821332999999996","76.0107896","245.9"
"OHE 1247/17","1247/17","1247.9291","75","30.8215923","76.0102656","245.9"
"OHE 1247/18","1247/18","1247.9840","74","30.8218499","76.0097748","245.9"
"OHE 1248/01","1248/01","1248.0424","73","30.8221433","76.0092683","247.2"
"OHE 1248/02","1248/02","1248.1015","72","30.822408600000003","76.0087313","245.9"
"OHE 1248/03","1248/03","1248.1595","71","30.8226936","76.0082225","244.801"
"OHE 1248/04","1248/04","1248.2158","70","30.8229479","76.0077135","244.801"
"OHE 1248/05","1248/05","1248.2734","69","30.823234899999996","76.0072102","241.4"
"OHE 1248/06","1248/06","1248.3281","68","30.823485199999997","76.006718","244.801"
"OHE 1248/07","1248/07","1248.3787","67","30.8237127","76.0062588","244.801"
"OHE 1248/08","1248/08","1248.4308","66","30.823965600000005","76.0057989","241.4"
"OHE 1248/09","1248/09","1248.4793","65","30.824209199999995","76.0053779","241.4"
"OHE 1248/10","1248/10","1248.5348","64","30.824482699999997","76.0048914","241.4"
"OHE 1248/11","1248/11","1248.5851","63","30.824700399999998","76.0044299","241.4"
"OHE 1248/12","1248/12","1248.6278","62","30.824907900000003","76.0040539","211.301"
"OHE 1248/13","1248/13","1248.6879","61","30.8251813","76.0035102","208.9"
"OHE 1248/14","1248/14","1248.7350","60","30.825408999999997","76.0030943","210.702"
"OHE 1248/15","1248/15","1248.7834","59","30.8256257","76.00265599999999","212.4"
"OHE 1248/16","1248/16","1248.8436","58","30.8259186","76.0021249","212"
"OHE 1248/17","1248/17","1248.9012","57","30.826200200000002","76.0016182","213.9"
"OHE 1248/18","1248/18","1248.9608","56","30.826480999999998","76.0010874","215.101"
"OHE 1249/01","1249/01","1249.0203","55","30.826731600000002","76.0005355","212.702"
"OHE 1249/02","1249/02","1249.0659","54","30.8269833","76.0001554","211.4"
"OHE 1249/03","1249/03","1249.1220","53","30.8272277","75.9996401","212.101"
"OHE 1249/04","1249/04","1249.1791","52","30.827511399999995","75.9991413","208.301"
"OHE 1249/05","1249/05","1249.2423","51","30.827786300000003","75.9985618","211"
"OHE 1249/06","1249/06","1249.3042","50","30.828078399999995","75.9980107","212.101"
"OHE 1249/07","1249/07","1249.3522","49","30.828300399999996","75.99757960000001","206.9"
"OHE 1249/08","1249/08","1249.4146","48","30.8285851","75.9970171","206.101"
"OHE 1249/09","1249/09","1249.4708","47","30.828860899999995","75.9965241","210.9"
"OHE 1249/10","1249/10","1249.5269","46","30.8291167","75.99601749999998","208"
"OHE 1249/11","1249/11","1249.5867","45","30.8294164","75.9954963","209.101"
"OHE 1249/12","1249/12","1249.6357","44","30.829632399999998","75.9950492","208.301"
"OHE 1249/13","1249/13","1249.6861","43","30.829874299999997","75.9946034","208.2"
